Report_Month,Server_ID,Hostname,IP_Address,CPU_Avg_Pct,CPU_Peak_Pct,Memory_Avg_Pct,Memory_Peak_Pct,Disk_Used_Pct,Network_In_Mbps,Network_Out_Mbps,Uptime_Pct,Alert_Count
2024-10,SRV-E-185,srve185,10.1.105.195,11.70,45.24,22.83,40.75,47.80,19.57,6.89,99.70,0,1.94,3.02,3.08,4370,340
2024-11,SRV-C-021,srvc021,10.3.101.31,25.09,31.23,52.85,62.66,13.50,20.22,73.77,99.55,0,2.33,3.26,3.06,4381,269
2024-12,SRV-W-003,srvw003,10.2.103.13,29.03,57.70,23.65,33.46,39.09,48.17,51.57,99.54,1,2.45,3.34,3.44,377,190
2024-12,SRV-W-035,srvw035,10.2.115.45,20.70,41.07,57.16,62.42,41.91,20.03,56.84,99.77,0,0.78,3.58,1.17,3210,185
2024-10,SRV-E-002,srve002,10.1.102.12,12.52,47.01,74.44,81.37,61.03,18.06,109.45,99.74,0,0.09,5.53,1.37,1588,238
2024-11,SRV-W-072,srvw072,10.2.112.82,31.03,42.94,45.46,64.74,76.66,45.31,109.83,99.72,1,2.70,0.52,1.29,1817,274
2024-11,SRV-C-119,srvc119,10.3.119.129,53.98,78.93,20.54,33.21,15.60,3.87,104.83,99.62,1,1.61,7.26,3.12,1328,311
2024-11,SRV-E-020,srve020,10.1.100.30,56.91,85.31,67.63,80.83,51.19,24.43,92.94,99.57,0,2.01,0.87,0.08,1861,287
2024-10,SRV-W-147,srvw147,10.2.107.157,41.68,50.74,22.02,30.61,26.02,65.00,87.17,99.52,0,2.89,1.75,2.89,4502,99
2024-11,SRV-E-124,srve124,10.1.104.134,23.94,41.76,59.87,67.08,61.52,76.87,89.45,99.61,0,2.54,0.95,3.85,4699,293
2024-12,SRV-E-166,srve166,10.1.106.176,43.53,65.08,63.51,70.98,62.42,28.53,46.30,99.82,0,0.14,7.03,1.13,2248,294
2024-11,SRV-C-107,srvc107,10.3.107.117,51.93,85.68,37.26,49.49,39.96,60.41,74.34,99.68,0,0.84,3.78,3.30,4355,112
2024-12,SRV-E-152,srve152,10.1.112.162,19.03,37.57,54.34,72.75,83.19,1.20,29.49,99.87,0,0.14,4.61,3.96,2363,169
2024-11,SRV-E-117,srve117,10.1.117.127,27.82,49.71,23.91,30.45,24.49,8.85,102.09,99.98,0,1.73,6.69,2.56,3073,67
2024-11,SRV-E-197,srve197,10.1.117.207,41.48,74.83,28.68,42.95,81.96,35.22,40.66,99.85,0,2.77,7.05,0.37,1338,202
2024-11,SRV-E-138,srve138,10.1.118.148,30.64,48.31,63.01,70.81,58.86,51.59,75.50,99.57,0,1.81,0.65,1.60,1689,65
2024-11,SRV-E-112,srve112,10.1.112.122,22.07,41.99,49.09,56.40,40.47,61.77,2.85,99.65,0,2.21,3.68,2.23,3098,94
2024-10,SRV-C-094,srvc094,10.3.114.104,60.47,86.22,8.38,27.96,68.93,43.51,80.82,99.61,0,2.74,3.93,2.31,2062,139
2024-11,SRV-E-021,srve021,10.1.101.31,4.21,23.79,60.32,70.33,58.69,20.91,22.21,99.73,0,0.18,2.49,1.17,4792,276
2024-11,SRV-W-140,srvw140,10.2.100.150,32.42,61.19,35.28,53.58,87.32,34.98,3.30,99.98,0,0.65,3.41,3.78,3019,196
2024-12,SRV-C-118,srvc118,10.3.118.128,27.88,58.11,29.62,48.23,76.20,66.41,80.56,99.75,0,2.32,1.75,1.91,3290,252
2024-10,SRV-E-115,srve115,10.1.115.125,21.41,30.88,15.19,22.82,59.67,26.19,5.73,99.57,0,1.12,7.99,1.23,3630,119
2024-11,SRV-E-129,srve129,10.1.109.139,59.88,82.43,21.14,34.32,46.90,2.50,88.16,99.88,0,2.55,1.23,0.41,4228,175
2024-10,SRV-E-141,srve141,10.1.101.151,39.87,70.27,51.23,67.58,27.32,64.41,105.20,99.93,0,0.71,4.10,3.93,3278,122
2024-11,SRV-W-016,srvw016,10.2.116.26,52.62,59.76,41.00,56.90,78.51,79.44,45.27,99.73,0,1.63,2.60,3.94,3834,168
2024-10,SRV-W-089,srvw089,10.2.109.99,38.79,66.37,24.03,42.32,71.24,76.06,98.24,99.71,0,1.01,0.74,2.55,763,142
2024-10,SRV-C-103,srvc103,10.3.103.113,45.34,78.91,16.25,35.80,40.14,27.84,100.12,99.94,0,2.58,4.83,1.31,3832,314
2024-10,SRV-W-066,srvw066,10.2.106.76,57.49,82.64,20.21,26.51,70.03,33.60,107.96,99.99,0,1.93,4.82,0.24,2814,89
2024-12,SRV-E-109,srve109,10.1.109.119,61.14,73.26,20.36,31.15,52.20,35.40,46.03,99.72,0,2.35,2.70,2.33,2539,111
2024-10,SRV-W-056,srvw056,10.2.116.66,33.64,48.68,8.41,22.70,86.71,26.13,92.86,99.70,0,2.67,6.72,2.67,2093,196
2024-11,SRV-C-060,srvc060,10.3.100.70,34.81,43.05,68.31,80.53,68.55,43.58,102.57,99.73,2,0.04,7.04,0.58,4712,257
2024-12,SRV-W-145,srvw145,10.2.105.155,5.68,30.13,19.88,30.67,27.69,41.12,53.08,99.61,0,0.01,2.08,2.26,4570,317
2024-12,SRV-C-027,srvc027,10.3.107.37,57.90,67.44,33.18,41.74,52.40,75.02,95.26,99.98,2,1.99,3.44,2.15,100,104
2024-11,SRV-W-042,srvw042,10.2.102.52,20.14,26.89,29.45,40.47,41.98,31.26,42.80,99.83,0,1.81,1.03,3.12,1917,162
2024-10,SRV-W-023,srvw023,10.2.103.33,56.17,61.80,42.68,49.67,41.39,35.14,19.71,99.66,0,0.10,3.54,1.82,711,274
2024-10,SRV-C-104,srvc104,10.3.104.114,32.69,43.84,50.15,57.47,79.02,61.84,108.51,99.62,0,1.76,4.89,0.10,4457,275
2024-10,SRV-E-116,srve116,10.1.116.126,30.71,40.36,30.50,43.99,26.28,70.05,11.57,99.56,0,2.72,0.10,2.19,715,250
2024-10,SRV-E-166,srve166,10.1.106.176,37.65,65.02,45.46,57.23,18.92,58.94,63.99,99.99,0,0.83,6.28,2.61,3970,128
2024-10,SRV-W-053,srvw053,10.2.113.63,13.79,38.99,68.96,77.19,82.75,53.99,59.30,99.94,0,2.32,6.95,2.70,1812,141
2024-12,SRV-C-004,srvc004,10.3.104.14,62.13,70.82,47.73,53.80,42.05,46.81,114.76,99.69,2,1.74,1.93,1.34,3579,164
2024-11,SRV-C-090,srvc090,10.3.110.100,58.95,83.28,13.63,25.06,23.89,33.70,90.95,99.73,0,1.69,3.59,1.77,1386,340
2024-10,SRV-C-009,srvc009,10.3.109.19,38.78,57.01,28.05,40.86,50.45,0.35,31.17,99.78,1,2.02,4.85,3.84,4813,242
2024-10,SRV-W-018,srvw018,10.2.118.28,13.10,46.74,50.11,61.04,25.55,16.64,28.38,99.70,1,0.21,2.15,3.35,3941,342
2024-10,SRV-C-087,srvc087,10.3.107.97,32.85,48.83,59.01,71.57,72.88,16.44,77.61,99.78,0,0.42,4.52,2.94,2096,248
2024-11,SRV-E-055,srve055,10.1.115.65,46.05,67.11,50.64,64.90,36.74,56.05,58.01,99.91,0,0.33,3.03,1.51,4331,125
2024-11,SRV-W-023,srvw023,10.2.103.33,33.26,52.13,60.12,73.78,31.85,8.19,69.99,99.91,0,0.01,6.85,1.59,2798,88
2024-11,SRV-C-076,srvc076,10.3.116.86,57.96,77.93,68.01,77.34,32.96,60.15,56.96,99.54,0,0.77,3.01,0.98,950,237
2024-12,SRV-C-030,srvc030,10.3.110.40,60.38,80.97,33.44,44.07,48.03,68.35,39.73,99.82,0,2.67,3.24,1.82,731,327
2024-10,SRV-W-078,srvw078,10.2.118.88,49.06,81.47,51.69,66.51,47.78,41.69,95.75,99.65,1,1.42,4.37,1.59,3300,293
2024-11,SRV-C-062,srvc062,10.3.102.72,9.54,14.61,42.30,53.07,77.45,76.07,30.33,99.52,0,1.33,6.80,1.92,394,330
2024-10,SRV-W-145,srvw145,10.2.105.155,52.81,85.66,65.53,76.36,20.78,22.88,64.43,99.81,0,1.05,1.20,3.03,2911,62
2024-11,SRV-E-124,srve124,10.1.104.134,35.15,55.24,65.94,85.88,51.29,33.16,28.16,99.68,0,1.20,2.80,3.40,878,277
2024-10,SRV-W-125,srvw125,10.2.105.135,5.88,36.54,50.58,58.16,22.66,31.85,50.18,99.99,0,2.10,4.71,1.26,2604,238
2024-11,SRV-E-051,srve051,10.1.111.61,53.08,87.25,34.67,41.00,51.21,40.30,58.88,99.69,1,2.44,1.98,2.13,645,128
2024-10,SRV-W-031,srvw031,10.2.111.41,47.58,81.53,48.08,57.16,63.31,47.77,63.09,99.88,0,0.18,7.16,2.10,3111,83
2024-12,SRV-W-034,srvw034,10.2.114.44,31.66,44.69,34.23,41.25,33.70,69.54,71.18,99.70,0,1.68,1.45,2.70,50,91
2024-10,SRV-C-016,srvc016,10.3.116.26,24.23,49.48,12.68,18.57,52.39,23.58,30.17,99.65,0,1.22,6.46,2.02,4128,64
2024-10,SRV-C-003,srvc003,10.3.103.13,36.54,48.44,23.07,33.33,63.00,29.32,77.54,99.78,0,0.42,6.60,1.59,2228,308
2024-10,SRV-C-103,srvc103,10.3.103.113,63.50,80.72,28.69,34.37,36.06,34.32,46.65,99.88,0,1.85,7.62,0.17,2487,311
2024-11,SRV-C-087,srvc087,10.3.107.97,34.75,46.36,71.01,85.95,34.92,73.19,22.55,99.60,0,0.67,5.26,3.57,736,91
2024-10,SRV-W-144,srvw144,10.2.104.154,21.42,36.08,34.78,53.97,87.79,24.01,97.03,99.92,0,2.24,3.98,2.98,3115,151
2024-12,SRV-E-165,srve165,10.1.105.175,17.11,40.57,62.76,73.94,25.14,28.99,54.43,99.95,2,1.27,5.58,3.01,3285,89
2024-11,SRV-W-071,srvw071,10.2.111.81,53.51,72.17,24.01,38.78,79.30,23.65,59.47,99.56,1,2.32,6.91,0.35,2129,339
2024-10,SRV-C-039,srvc039,10.3.119.49,8.41,32.22,46.34,64.76,26.26,16.04,107.65,99.94,0,1.52,2.76,0.63,1760,200
2024-12,SRV-W-054,srvw054,10.2.114.64,41.44,74.12,38.72,55.47,72.83,17.02,47.05,99.59,0,1.56,1.07,3.58,1133,123
2024-10,SRV-C-088,srvc088,10.3.108.98,6.86,35.81,38.19,48.63,34.59,74.19,18.65,99.76,1,0.76,3.19,1.38,986,289
2024-11,SRV-W-009,srvw009,10.2.109.19,27.25,49.17,11.95,23.58,29.92,79.08,91.63,99.65,0,0.91,4.12,3.31,2815,294
2024-11,SRV-E-074,srve074,10.1.114.84,24.65,32.85,62.36,80.12,23.55,20.63,48.86,99.76,3,2.24,1.63,2.91,424,147
2024-11,SRV-W-129,srvw129,10.2.109.139,18.21,45.34,23.42,30.45,76.22,58.36,97.62,99.67,2,0.38,4.46,1.74,605,314
2024-11,SRV-C-100,srvc100,10.3.100.110,39.19,68.28,35.15,49.50,62.40,4.75,21.44,99.82,0,2.37,2.48,3.39,98,123
2024-10,SRV-C-007,srvc007,10.3.107.17,56.18,73.58,36.76,48.59,13.54,18.58,1.73,99.70,1,1.60,2.51,3.57,2206,260
2024-10,SRV-W-126,srvw126,10.2.106.136,25.26,35.42,15.06,21.02,58.85,6.35,77.59,99.65,0,0.92,5.28,1.53,3768,230
2024-12,SRV-W-101,srvw101,10.2.101.111,64.12,98.97,72.46,86.94,17.71,46.32,5.60,99.59,2,0.12,0.25,1.49,4813,317
2024-11,SRV-E-125,srve125,10.1.105.135,35.33,53.28,59.12,65.62,83.04,21.94,118.13,99.88,1,1.19,7.90,1.87,694,123
2024-10,SRV-E-171,srve171,10.1.111.181,35.07,60.18,59.72,69.13,83.36,10.57,2.54,99.99,3,1.65,0.59,3.21,3765,201
2024-10,SRV-W-079,srvw079,10.2.119.89,27.43,58.85,64.01,73.93,59.34,40.38,107.94,99.82,2,0.37,1.35,3.92,4560,234
2024-10,SRV-W-017,srvw017,10.2.117.27,57.23,80.93,69.08,83.64,68.48,53.36,69.21,99.62,0,1.39,5.84,0.19,2980,252
2024-10,SRV-E-083,srve083,10.1.103.93,13.74,34.44,47.12,60.32,71.31,9.98,105.00,99.94,1,1.22,1.36,0.27,3771,261
2024-10,SRV-C-067,srvc067,10.3.107.77,14.80,30.36,10.79,19.89,35.01,63.11,94.32,99.63,0,2.39,3.94,3.26,2213,338
2024-10,SRV-C-064,srvc064,10.3.104.74,23.00,43.45,24.97,31.84,80.40,54.20,22.47,99.56,0,1.82,5.53,0.81,1429,254
2024-10,SRV-E-091,srve091,10.1.111.101,43.20,62.77,42.14,61.99,42.37,73.45,24.37,99.68,0,2.07,0.57,3.79,654,247
2024-11,SRV-C-033,srvc033,10.3.113.43,14.88,34.96,31.70,49.77,16.79,69.14,17.54,99.53,0,0.27,7.68,3.38,2161,175
2024-11,SRV-W-059,srvw059,10.2.119.69,34.97,41.03,43.22,60.96,74.33,66.66,68.86,99.59,3,0.98,1.99,2.05,1131,94
2024-10,SRV-W-003,srvw003,10.2.103.13,27.04,44.20,17.85,24.80,64.90,13.83,66.05,99.61,0,2.90,6.01,1.83,3284,115
2024-11,SRV-W-094,srvw094,10.2.114.104,10.22,26.45,70.77,90.53,51.22,37.52,89.88,99.78,0,2.93,5.25,1.87,4316,208
2024-11,SRV-W-124,srvw124,10.2.104.134,62.31,84.53,73.29,82.66,57.95,60.56,77.22,99.97,0,1.13,5.56,1.21,728,110
2024-10,SRV-W-051,srvw051,10.2.111.61,3.35,28.15,65.46,75.11,78.80,15.18,36.38,99.85,1,0.72,2.83,3.63,4119,94
2024-10,SRV-E-127,srve127,10.1.107.137,24.02,44.88,22.80,34.77,39.79,53.97,13.24,99.90,0,2.55,0.55,1.98,1521,196
2024-12,SRV-C-076,srvc076,10.3.116.86,53.99,86.71,62.90,79.22,79.11,16.11,50.81,99.82,0,2.69,1.25,2.62,2134,62
2024-11,SRV-E-011,srve011,10.1.111.21,15.83,32.50,37.70,52.01,81.35,77.24,18.03,99.90,3,1.12,3.77,2.47,4962,308
2024-10,SRV-W-023,srvw023,10.2.103.33,12.18,42.11,69.77,79.00,15.73,66.89,24.20,99.72,1,0.18,5.76,0.38,1345,303
2024-11,SRV-W-089,srvw089,10.2.109.99,47.36,58.35,16.55,22.99,84.34,26.60,24.24,99.81,0,2.24,2.16,3.25,3423,122
2024-10,SRV-C-056,srvc056,10.3.116.66,33.38,63.92,49.43,58.55,60.98,31.97,29.99,99.91,1,1.14,2.37,1.23,2917,320
2024-11,SRV-W-136,srvw136,10.2.116.146,47.47,60.68,74.91,90.12,33.79,0.73,25.00,99.52,0,2.77,2.36,3.20,4568,345
2024-10,SRV-E-153,srve153,10.1.113.163,61.49,77.27,16.45,29.02,29.58,48.83,18.65,99.57,3,0.24,3.91,0.65,359,133
2024-12,SRV-W-046,srvw046,10.2.106.56,60.05,87.41,32.51,49.32,86.53,50.37,59.42,99.73,3,2.59,1.90,2.69,4691,185
2024-10,SRV-W-133,srvw133,10.2.113.143,25.84,36.44,12.73,25.59,45.51,0.99,26.31,99.67,0,2.32,7.07,3.19,4472,112
2024-11,SRV-E-162,srve162,10.1.102.172,40.79,69.77,48.66,61.42,33.76,21.65,46.48,99.58,0,1.32,4.18,2.29,4755,221
2024-11,SRV-E-124,srve124,10.1.104.134,16.78,29.54,33.12,43.18,21.34,7.43,13.84,99.92,0,0.79,1.65,3.75,4858,198
2024-12,SRV-C-085,srvc085,10.3.105.95,40.51,69.58,68.83,85.39,85.48,65.39,93.74,99.73,0,0.27,0.54,1.95,405,85
2024-11,SRV-E-026,srve026,10.1.106.36,43.26,58.72,41.31,50.21,32.52,74.51,35.19,99.92,0,0.93,2.76,2.31,1587,183
2024-10,SRV-W-058,srvw058,10.2.118.68,25.73,47.48,55.67,68.62,68.82,63.73,108.08,99.53,0,2.68,5.06,3.34,3791,332
2024-11,SRV-C-056,srvc056,10.3.116.66,17.13,31.25,18.54,36.70,64.36,27.18,80.51,99.56,0,1.90,2.98,0.85,2590,339
2024-11,SRV-C-031,srvc031,10.3.111.41,38.47,70.79,29.47,39.62,65.88,0.25,43.12,99.61,2,1.11,1.23,0.58,3611,342
2024-12,SRV-E-145,srve145,10.1.105.155,19.75,34.67,35.10,42.48,75.50,56.15,80.04,99.93,0,2.34,7.40,0.29,1362,117
2024-11,SRV-C-021,srvc021,10.3.101.31,8.52,31.04,69.60,88.37,84.58,33.53,49.40,99.98,1,0.76,6.26,1.66,1145,113
2024-11,SRV-E-146,srve146,10.1.106.156,28.95,50.96,13.49,21.89,59.24,54.80,119.77,99.77,0,1.49,4.69,2.01,1175,295
2024-12,SRV-W-078,srvw078,10.2.118.88,57.96,63.32,8.79,25.86,32.18,48.35,54.73,99.82,0,0.14,2.13,2.54,4616,223
2024-12,SRV-E-016,srve016,10.1.116.26,9.95,30.60,45.61,64.23,15.87,29.75,39.59,99.89,0,1.40,0.10,1.01,1899,325
2024-11,SRV-C-053,srvc053,10.3.113.63,25.64,46.82,47.03,66.79,43.10,74.53,56.69,99.87,5,0.58,1.02,0.47,4143,71
2024-12,SRV-E-002,srve002,10.1.102.12,60.60,65.92,28.64,33.73,32.58,37.83,22.68,99.94,0,1.78,3.63,3.41,242,133
2024-11,SRV-W-042,srvw042,10.2.102.52,22.65,33.23,49.91,62.79,49.37,12.93,30.63,99.74,2,2.34,0.22,0.51,3545,171
2024-12,SRV-C-052,srvc052,10.3.112.62,16.91,38.23,24.04,34.83,28.23,5.52,69.38,99.93,2,2.84,4.04,2.93,4312,109
2024-10,SRV-W-135,srvw135,10.2.115.145,58.62,71.29,55.54,61.37,51.24,0.93,88.10,99.81,3,0.86,3.74,2.95,2266,195
2024-11,SRV-W-054,srvw054,10.2.114.64,53.14,60.20,55.69,64.36,84.59,70.33,49.87,99.84,0,0.67,6.83,1.43,147,188
2024-10,SRV-E-111,srve111,10.1.111.121,6.93,22.85,74.89,80.15,20.32,1.42,4.07,99.53,2,1.33,5.84,2.58,346,197
2024-10,SRV-E-171,srve171,10.1.111.181,42.56,75.58,12.11,25.46,68.29,22.44,11.24,99.94,0,1.61,0.66,1.01,539,148
2024-10,SRV-E-199,srve199,10.1.119.209,37.53,45.49,31.69,44.74,38.27,38.88,110.17,99.75,0,2.06,7.10,0.66,1052,110
2024-12,SRV-W-134,srvw134,10.2.114.144,8.86,22.33,29.39,36.92,85.69,41.84,88.94,99.57,0,1.53,5.84,1.46,330,103
2024-12,SRV-W-090,srvw090,10.2.110.100,16.66,34.48,25.46,36.22,44.02,21.75,34.87,99.74,0,1.66,0.85,2.89,1332,112
2024-10,SRV-W-133,srvw133,10.2.113.143,62.26,87.17,65.41,78.73,24.07,23.11,57.79,99.51,0,2.90,4.59,0.13,1225,60
2024-10,SRV-W-029,srvw029,10.2.109.39,58.13,89.16,27.79,36.86,67.75,72.85,48.36,99.77,2,0.65,5.40,2.79,2843,268
2024-10,SRV-C-039,srvc039,10.3.119.49,20.14,53.95,13.91,23.47,26.47,68.54,11.31,99.95,0,0.15,1.35,1.88,1585,253
2024-11,SRV-W-010,srvw010,10.2.110.20,25.53,36.16,50.27,60.15,48.12,53.26,34.10,99.92,1,1.67,0.32,2.13,1605,325
2024-10,SRV-E-034,srve034,10.1.114.44,22.42,32.70,65.49,73.17,83.22,29.19,44.23,99.81,1,1.70,7.22,3.69,3449,98
2024-11,SRV-E-162,srve162,10.1.102.172,40.82,72.48,68.75,80.54,53.57,63.90,89.52,99.91,0,2.81,7.77,3.68,4245,218
2024-10,SRV-E-024,srve024,10.1.104.34,41.99,53.68,17.06,32.92,85.32,76.85,39.87,99.86,0,1.49,2.92,1.21,4684,240
2024-10,SRV-C-061,srvc061,10.3.101.71,31.79,48.17,48.27,55.08,73.94,54.52,86.37,99.87,2,0.53,3.73,0.23,2143,79
2024-10,SRV-W-121,srvw121,10.2.101.131,5.76,31.55,53.15,72.63,31.37,34.26,46.92,99.85,1,2.43,5.90,3.80,652,95
2024-10,SRV-E-112,srve112,10.1.112.122,9.15,39.13,51.62,57.37,52.52,15.52,110.31,99.91,0,2.61,3.95,0.01,3158,322
2024-10,SRV-E-100,srve100,10.1.100.110,41.67,58.83,38.93,57.88,12.57,68.17,36.26,99.79,0,2.35,6.50,1.93,191,141
2024-12,SRV-E-050,srve050,10.1.110.60,16.42,24.08,17.71,26.14,38.28,79.85,4.00,99.91,3,0.69,1.72,0.22,2717,208
2024-11,SRV-C-045,srvc045,10.3.105.55,19.89,51.28,47.03,65.33,70.45,46.41,4.33,99.63,0,2.09,0.93,3.20,2589,169
2024-10,SRV-E-035,srve035,10.1.115.45,52.74,60.73,10.86,21.26,47.81,30.88,25.29,99.57,0,1.16,3.74,3.50,3146,102
2024-10,SRV-E-002,srve002,10.1.102.12,47.82,68.28,28.83,46.02,59.49,51.24,109.39,99.65,0,0.32,0.11,1.31,2428,256
2024-10,SRV-C-050,srvc050,10.3.110.60,35.79,51.89,10.01,21.82,49.67,38.32,57.67,99.65,2,2.80,6.33,1.40,125,232
2024-11,SRV-W-014,srvw014,10.2.114.24,49.77,60.54,63.86,80.09,70.07,61.61,20.96,99.53,0,0.23,5.58,3.49,1576,242
2024-11,SRV-E-066,srve066,10.1.106.76,43.85,76.53,28.20,39.33,17.17,73.36,95.48,99.67,0,0.46,2.44,3.91,2767,205
2024-11,SRV-E-031,srve031,10.1.111.41,23.24,49.76,14.61,30.21,33.83,11.78,32.89,99.98,0,0.94,4.98,0.36,4179,191
2024-11,SRV-E-124,srve124,10.1.104.134,45.72,75.55,25.79,42.80,80.77,51.94,74.27,99.88,0,1.38,7.67,0.75,2468,329
2024-12,SRV-C-056,srvc056,10.3.116.66,22.32,33.40,18.35,31.03,71.13,9.30,33.51,99.87,0,0.18,7.88,3.21,4551,226
2024-10,SRV-E-006,srve006,10.1.106.16,35.99,52.68,48.32,56.13,40.53,56.16,40.43,99.89,0,2.32,4.32,1.58,1813,60
2024-10,SRV-W-036,srvw036,10.2.116.46,26.28,57.34,20.72,38.80,62.07,19.52,43.45,99.68,0,2.14,4.44,1.05,3815,161
2024-12,SRV-E-199,srve199,10.1.119.209,3.79,32.18,42.60,61.63,16.59,61.75,100.58,99.74,2,1.81,5.76,1.93,1304,114
2024-11,SRV-E-045,srve045,10.1.105.55,5.54,21.51,13.61,29.42,38.62,37.01,10.20,99.62,2,0.89,3.32,1.67,4991,236
2024-11,SRV-E-182,srve182,10.1.102.192,22.29,43.48,10.09,16.16,51.12,73.07,3.50,99.55,0,0.96,0.95,1.41,1453,109
2024-11,SRV-E-120,srve120,10.1.100.130,30.70,51.46,50.92,68.97,35.37,6.17,95.47,99.74,2,1.85,4.29,2.21,884,184
2024-11,SRV-C-078,srvc078,10.3.118.88,42.74,67.23,15.86,34.27,42.71,22.34,105.56,99.65,0,0.01,3.87,2.96,3909,286
2024-11,SRV-E-120,srve120,10.1.100.130,49.37,72.47,64.48,70.86,26.11,48.46,50.76,99.76,0,1.02,2.68,3.45,4813,222
2024-12,SRV-C-102,srvc102,10.3.102.112,19.95,39.18,47.27,64.44,55.49,22.07,44.08,99.68,0,1.73,6.54,1.10,1766,260
2024-11,SRV-E-165,srve165,10.1.105.175,60.91,90.37,17.13,35.76,26.44,48.16,104.61,99.84,0,1.97,6.96,0.55,1249,189
2024-12,SRV-C-084,srvc084,10.3.104.94,42.76,70.77,44.55,55.94,62.01,78.70,32.12,99.80,0,1.81,6.03,1.68,2088,167
2024-11,SRV-E-043,srve043,10.1.103.53,44.13,68.91,44.65,57.61,25.16,9.60,93.68,99.73,0,2.57,1.48,0.24,2030,147
2024-11,SRV-C-090,srvc090,10.3.110.100,41.71,53.86,44.21,59.94,32.90,7.62,70.90,99.65,0,2.05,2.47,0.28,2787,233
2024-11,SRV-W-026,srvw026,10.2.106.36,20.53,43.50,58.11,74.79,80.05,69.83,105.43,99.77,0,0.52,0.03,1.61,1538,168
2024-12,SRV-W-023,srvw023,10.2.103.33,48.49,73.93,10.45,27.32,18.22,20.11,8.24,99.69,0,2.20,3.55,1.59,394,98
2024-12,SRV-C-011,srvc011,10.3.111.21,40.63,74.38,16.06,26.79,42.71,57.84,88.14,99.99,0,0.73,5.58,2.59,4180,154
2024-11,SRV-E-033,srve033,10.1.113.43,7.87,31.28,32.35,47.91,65.50,39.67,112.81,99.60,0,0.72,4.93,2.57,2598,341
2024-11,SRV-E-017,srve017,10.1.117.27,42.68,68.07,17.41,25.27,33.03,46.10,65.18,99.73,0,1.14,7.91,0.30,1234,182
2024-10,SRV-E-131,srve131,10.1.111.141,47.24,54.00,30.44,41.95,50.90,48.80,52.24,99.82,1,0.84,1.49,0.09,1273,93
2024-11,SRV-W-124,srvw124,10.2.104.134,23.69,50.39,18.41,29.41,38.97,19.07,96.37,99.60,0,1.17,2.48,2.60,353,135
2024-12,SRV-C-022,srvc022,10.3.102.32,52.37,63.55,51.91,69.40,19.89,49.93,111.80,99.65,0,0.26,6.52,3.46,4948,87
2024-10,SRV-E-190,srve190,10.1.110.200,17.86,51.23,65.74,81.24,25.18,22.37,85.35,99.83,1,0.20,1.39,1.40,2144,216
2024-10,SRV-E-092,srve092,10.1.112.102,56.16,75.20,55.76,65.64,57.98,71.07,40.18,99.65,1,0.79,7.79,1.14,2356,78
2024-10,SRV-W-119,srvw119,10.2.119.129,32.48,54.32,58.85,72.31,28.77,54.70,50.02,99.77,1,0.05,7.55,1.03,1283,82
2024-10,SRV-W-079,srvw079,10.2.119.89,58.10,64.56,26.30,46.08,37.73,5.94,118.23,99.86,0,1.71,6.11,2.14,4634,255
2024-11,SRV-W-004,srvw004,10.2.104.14,52.01,71.08,16.99,27.38,51.99,68.00,63.44,99.56,0,0.54,6.53,3.44,2690,174
2024-10,SRV-W-144,srvw144,10.2.104.154,50.21,83.47,42.72,62.29,58.37,72.61,112.07,99.61,0,1.49,5.89,0.89,4240,122
2024-11,SRV-C-091,srvc091,10.3.111.101,59.48,66.68,19.87,32.87,22.18,10.12,0.55,99.71,0,0.79,4.37,2.59,4335,141
2024-11,SRV-W-022,srvw022,10.2.102.32,36.24,70.91,25.31,41.49,44.28,30.05,89.43,99.66,3,0.74,6.67,2.89,4770,191
2024-11,SRV-E-050,srve050,10.1.110.60,29.95,39.42,39.56,45.31,84.75,78.06,43.72,99.88,0,0.45,5.89,2.50,3387,170
2024-10,SRV-E-185,srve185,10.1.105.195,22.08,52.17,16.76,29.66,83.53,27.53,94.83,99.86,0,0.64,5.29,2.76,861,224
2024-11,SRV-E-043,srve043,10.1.103.53,10.79,26.50,28.94,35.31,57.14,75.24,103.49,99.61,1,1.13,6.97,2.13,3706,232
2024-11,SRV-E-072,srve072,10.1.112.82,18.37,46.99,60.87,72.70,49.15,77.22,95.10,99.68,0,2.44,6.35,1.21,899,258
2024-10,SRV-C-063,srvc063,10.3.103.73,9.12,20.04,51.93,68.31,54.09,13.88,108.68,99.50,3,0.22,3.07,2.17,3516,160
2024-10,SRV-W-060,srvw060,10.2.100.70,4.56,32.61,67.26,76.61,14.34,39.60,20.22,99.79,1,2.45,0.58,0.19,3458,294
2024-12,SRV-C-003,srvc003,10.3.103.13,30.16,63.21,17.63,26.53,48.39,63.13,15.44,99.81,1,1.75,6.69,4.00,900,204
2024-11,SRV-W-065,srvw065,10.2.105.75,51.84,68.07,32.81,49.20,71.81,35.87,7.62,99.88,0,0.33,7.87,0.75,1666,214
2024-11,SRV-W-107,srvw107,10.2.107.117,29.11,38.07,65.79,85.61,74.30,45.48,4.89,99.52,0,0.26,2.03,3.10,1629,212
2024-10,SRV-E-002,srve002,10.1.102.12,56.14,64.74,32.60,39.80,49.75,35.30,101.06,99.74,1,1.68,2.33,2.79,181,139
2024-10,SRV-W-038,srvw038,10.2.118.48,5.51,13.42,35.87,42.33,57.10,34.27,77.62,99.64,1,0.57,6.75,3.08,1326,240
